BOOKID,ORDER_DATE,CARRID,CONNID,FLDATE,WEEKDAY,MONTH,DAYS_BOOKED_AHEAD,LUGGWEIGHT,CUSTTYPE,COUNTER,AGENCYNUM,INVOICE,COUNTRYFR,CITYFROM,AIRPFROM,COUNTRYTO,CITYTO,AIRPTO,FLTIME,DEPTIME,ARRTIME,PERIOD,CLASS,BOOKED_PRICE,TPRICE_180N,TPRICE_90N,TPRICE_30N,TPRICE_7N
9661,20220731,LH,2402,20221228,2,12,150,0,P,0,93,X,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,205.69,185.121,205.69,215.9745,218.0314
9668,20221011,LH,2402,20221228,2,12,78,0,P,0,117,,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,205.69,185.121,190.26325,205.69,215.9745
9719,20220911,LH,2402,20221228,2,12,108,0,P,0,116,X,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,205.69,185.121,205.69,215.9745,218.0314
9730,20220923,LH,2402,20221228,2,12,96,0,P,0,122,X,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,205.69,185.121,205.69,215.9745,218.0314
9737,20220915,LH,2402,20221228,2,12,104,0,P,0,101,,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,205.69,185.121,205.69,215.9745,218.0314
9750,20220806,LH,2402,20221228,2,12,144,0,P,0,87,,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,229.89,206.901,229.89,241.3845,243.6834
9765,20221004,LH,2402,20221228,2,12,85,0,P,0,224,X,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,205.69,185.121,190.26325,205.69,215.9745
9784,20220828,LH,2402,20221228,2,12,122,0,P,0,61,,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,205.69,185.121,205.69,215.9745,218.0314
9793,20221101,LH,2402,20221228,2,12,57,0,P,0,284,X,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,205.69,185.121,190.26325,205.69,215.9745
9798,20220823,LH,2402,20221228,2,12,127,0,P,0,105,,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,205.69,185.121,205.69,215.9745,218.0314
9805,20220922,LH,2402,20221228,2,12,97,0,P,0,291,,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,205.69,185.121,205.69,215.9745,218.0314
9817,20221210,LH,2402,20221228,2,12,18,0,P,0,115,,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,205.69,185.121,190.26325,195.4055,205.69
9822,20221106,LH,2402,20221228,2,12,52,0,P,0,294,X,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,205.69,185.121,190.26325,205.69,215.9745
9826,20220818,LH,2402,20221228,2,12,132,0,P,0,116,X,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,205.69,185.121,205.69,215.9745,218.0314
9835,20221122,LH,2402,20221228,2,12,36,0,P,0,291,,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,205.69,185.121,190.26325,205.69,215.9745
9884,20221122,LH,2402,20221228,2,12,36,0,P,0,120,,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,229.89,206.901,212.64825,229.89,241.3845
9893,20221027,LH,2402,20221228,2,12,62,0,P,0,124,X,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,205.69,185.121,190.26325,205.69,215.9745
9894,20220806,LH,2402,20221228,2,12,144,0,P,0,224,,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,205.69,185.121,205.69,215.9745,218.0314
9900,20221205,LH,2402,20221228,2,12,23,0,P,0,110,,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,229.89,206.901,212.64825,218.3955,229.89
9949,20220918,LH,2402,20221228,2,12,101,0,P,0,117,,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,229.89,206.901,229.89,241.3845,243.6834
1882,20221001,LH,400,20221228,2,12,88,0,P,0,87,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,532.79,479.511,492.83075,532.79,559.4295
9596,20220808,LH,2402,20221228,2,12,142,0,P,0,294,,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,205.69,185.121,205.69,215.9745,218.0314
9641,20221118,LH,2402,20221228,2,12,40,0,P,0,105,X,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,205.69,185.121,190.26325,205.69,215.9745
9664,20221022,LH,2402,20221228,2,12,67,0,P,0,110,X,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,205.69,185.121,190.26325,205.69,215.9745
9754,20221116,LH,2402,20221228,2,12,42,0,P,0,188,,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,205.69,185.121,190.26325,205.69,215.9745
1267,20221003,LH,400,20221128,0,11,56,0,P,0,101,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,666,599.4,616.05,666,699.3
1290,20220701,LH,400,20221128,0,11,150,0,P,0,117,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,666,599.4,666,699.3,705.96
1384,20220719,LH,400,20221128,0,11,132,0,P,0,115,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,666,599.4,666,699.3,705.96
1447,20220731,LH,400,20221128,0,11,120,0,P,0,294,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,666,599.4,666,699.3,705.96
1470,20220926,LH,400,20221128,0,11,63,0,P,0,110,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,666,599.4,616.05,666,699.3
1482,20220808,LH,400,20221128,0,11,112,0,P,0,87,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,666,599.4,666,699.3,705.96
3291,20220811,LH,401,20221128,0,11,109,0,P,0,188,,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1435,183000,74500,2,Y,666,599.4,666,699.3,705.96
3342,20220815,LH,401,20221128,0,11,105,0,P,0,291,,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1435,183000,74500,2,Y,666,599.4,666,699.3,705.96
3355,20221005,LH,401,20221128,0,11,54,0,P,0,116,,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1435,183000,74500,2,Y,666,599.4,616.05,666,699.3
3397,20220807,LH,401,20221128,0,11,113,0,P,0,120,,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1435,183000,74500,2,Y,666,599.4,666,699.3,705.96
3414,20220815,LH,401,20221128,0,11,105,0,P,0,294,,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1435,183000,74500,2,Y,666,599.4,666,699.3,705.96
3479,20221002,LH,401,20221128,0,11,57,0,P,0,93,X,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1435,183000,74500,2,Y,666,599.4,616.05,666,699.3
3538,20220928,LH,401,20221128,0,11,61,0,P,0,117,,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1435,183000,74500,2,Y,666,599.4,616.05,666,699.3
5648,20220718,LH,402,20221128,0,11,133,0,P,0,93,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,666,599.4,666,699.3,705.96
5662,20220722,LH,402,20221128,0,11,129,0,P,0,294,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,666,599.4,666,699.3,705.96
5685,20221003,LH,402,20221128,0,11,56,0,P,0,110,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,666,599.4,616.05,666,699.3
5763,20220706,LH,402,20221128,0,11,145,0,P,0,101,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,666,599.4,666,699.3,705.96
5796,20220720,LH,402,20221128,0,11,131,0,P,0,122,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,666,599.4,666,699.3,705.96
5864,20220705,LH,402,20221128,0,11,146,0,P,0,105,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,666,599.4,666,699.3,705.96
5992,20220815,LH,402,20221128,0,11,105,0,P,0,119,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,666,599.4,666,699.3,705.96
6058,20220712,LH,402,20221128,0,11,139,0,P,0,116,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,666,599.4,666,699.3,705.96
6067,20220718,LH,402,20221128,0,11,133,0,P,0,117,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,666,599.4,666,699.3,705.96
6084,20220731,LH,402,20221128,0,11,120,0,P,0,101,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,666,599.4,666,699.3,705.96
1348,20221004,LH,400,20221128,0,11,55,0,P,0,122,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,566.09,509.481,523.63325,566.09,594.3945
1496,20220905,LH,400,20221128,0,11,84,0,P,0,119,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,566.09,509.481,523.63325,566.09,594.3945
5997,20220830,LH,402,20221128,0,11,90,0,P,0,101,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,566.09,509.481,566.09,594.3945,600.0554
3287,20220808,LH,401,20221128,0,11,112,0,P,0,87,,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1435,183000,74500,2,Y,599.4,539.46,599.4,629.37,635.364
5711,20220903,LH,402,20221128,0,11,86,0,P,0,119,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,666,599.4,616.05,666,699.3
5730,20220819,LH,402,20221128,0,11,101,0,P,0,110,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,666,599.4,666,699.3,705.96
5950,20221001,LH,402,20221128,0,11,58,0,P,0,120,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,666,599.4,616.05,666,699.3
1220,20220903,LH,400,20221128,0,11,86,0,P,0,101,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,566.09,509.481,523.63325,566.09,594.3945
1238,20220831,LH,400,20221128,0,11,89,0,P,0,117,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,566.09,509.481,523.63325,566.09,594.3945
1351,20220915,LH,400,20221128,0,11,74,0,P,0,121,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,566.09,509.481,523.63325,566.09,594.3945
1363,20220706,LH,400,20221128,0,11,145,0,P,0,284,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,566.09,509.481,566.09,594.3945,600.0554
3437,20220701,LH,401,20221128,0,11,150,0,P,0,110,,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1435,183000,74500,2,Y,566.09,509.481,566.09,594.3945,600.0554
5697,20220831,LH,402,20221128,0,11,89,0,P,0,87,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,566.09,509.481,523.63325,566.09,594.3945
5734,20220720,LH,402,20221128,0,11,131,0,P,0,117,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,566.09,509.481,566.09,594.3945,600.0554
5785,20220701,LH,402,20221128,0,11,150,0,P,0,116,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,566.09,509.481,566.09,594.3945,600.0554
5786,20220811,LH,402,20221128,0,11,109,0,P,0,117,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,566.09,509.481,566.09,594.3945,600.0554
5803,20220701,LH,402,20221128,0,11,150,0,P,0,101,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,566.09,509.481,566.09,594.3945,600.0554
5859,20220705,LH,402,20221128,0,11,146,0,P,0,284,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,566.09,509.481,566.09,594.3945,600.0554
1215,20220802,LH,400,20221128,0,11,118,0,P,0,119,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,632.7,569.43,632.7,664.335,670.662
3359,20220930,LH,401,20221128,0,11,59,0,P,0,294,X,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1435,183000,74500,2,Y,632.7,569.43,585.2475,632.7,664.335
3449,20221002,LH,401,20221128,0,11,57,0,P,0,87,X,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1435,183000,74500,2,Y,632.7,569.43,585.2475,632.7,664.335
1182,20220720,LH,400,20221128,0,11,131,0,P,0,124,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,632.7,569.43,632.7,664.335,670.662
1201,20220729,LH,400,20221128,0,11,122,0,P,0,87,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,632.7,569.43,632.7,664.335,670.662
1281,20220916,LH,400,20221128,0,11,73,0,P,0,116,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,632.7,569.43,585.2475,632.7,664.335
1307,20220821,LH,400,20221128,0,11,99,0,P,0,101,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,632.7,569.43,632.7,664.335,670.662
1324,20220812,LH,400,20221128,0,11,108,0,P,0,188,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,632.7,569.43,632.7,664.335,670.662
1335,20220830,LH,400,20221128,0,11,90,0,P,0,224,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,632.7,569.43,632.7,664.335,670.662
1368,20220804,LH,400,20221128,0,11,116,0,P,0,105,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,632.7,569.43,632.7,664.335,670.662
1396,20220729,LH,400,20221128,0,11,122,0,P,0,116,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,632.7,569.43,632.7,664.335,670.662
1430,20220924,LH,400,20221128,0,11,65,0,P,0,120,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,632.7,569.43,585.2475,632.7,664.335
1492,20220708,LH,400,20221128,0,11,143,0,P,0,105,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,632.7,569.43,632.7,664.335,670.662
3295,20220912,LH,401,20221128,0,11,77,0,P,0,121,,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1435,183000,74500,2,Y,632.7,569.43,585.2475,632.7,664.335
3400,20220710,LH,401,20221128,0,11,141,0,P,0,93,X,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1435,183000,74500,2,Y,632.7,569.43,632.7,664.335,670.662
3463,20220701,LH,401,20221128,0,11,150,0,P,0,119,X,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1435,183000,74500,2,Y,632.7,569.43,632.7,664.335,670.662
3512,20220727,LH,401,20221128,0,11,124,0,P,0,284,,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1435,183000,74500,2,Y,632.7,569.43,632.7,664.335,670.662
3529,20221006,LH,401,20221128,0,11,53,0,P,0,116,X,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1435,183000,74500,2,Y,632.7,569.43,585.2475,632.7,664.335
3537,20220919,LH,401,20221128,0,11,70,0,P,0,116,X,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1435,183000,74500,2,Y,632.7,569.43,585.2475,632.7,664.335
5678,20220706,LH,402,20221128,0,11,145,0,P,0,124,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,632.7,569.43,632.7,664.335,670.662
5716,20220716,LH,402,20221128,0,11,135,0,P,0,101,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,632.7,569.43,632.7,664.335,670.662
5727,20220726,LH,402,20221128,0,11,125,0,P,0,93,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,632.7,569.43,632.7,664.335,670.662
5760,20220722,LH,402,20221128,0,11,129,0,P,0,284,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,632.7,569.43,632.7,664.335,670.662
5816,20220801,LH,402,20221128,0,11,119,0,P,0,87,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,632.7,569.43,632.7,664.335,670.662
5850,20220730,LH,402,20221128,0,11,121,0,P,0,61,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,632.7,569.43,632.7,664.335,670.662
5871,20220828,LH,402,20221128,0,11,92,0,P,0,291,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,632.7,569.43,632.7,664.335,670.662
5988,20220912,LH,402,20221128,0,11,77,0,P,0,105,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,632.7,569.43,585.2475,632.7,664.335
6015,20220718,LH,402,20221128,0,11,133,0,P,0,117,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,632.7,569.43,632.7,664.335,670.662
1231,20220806,LH,400,20221128,0,11,114,0,P,0,93,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,599.4,539.46,599.4,629.37,635.364
1312,20220810,LH,400,20221128,0,11,110,0,P,0,122,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,599.4,539.46,599.4,629.37,635.364
1375,20221005,LH,400,20221128,0,11,54,0,P,0,291,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,599.4,539.46,554.445,599.4,629.37
1388,20220820,LH,400,20221128,0,11,100,0,P,0,116,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,599.4,539.46,599.4,629.37,635.364
1463,20220716,LH,400,20221128,0,11,135,0,P,0,124,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,599.4,539.46,599.4,629.37,635.364
1464,20220725,LH,400,20221128,0,11,126,0,P,0,224,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,599.4,539.46,599.4,629.37,635.364
3315,20220713,LH,401,20221128,0,11,138,0,P,0,122,X,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1435,183000,74500,2,Y,599.4,539.46,599.4,629.37,635.364
3335,20220727,LH,401,20221128,0,11,124,0,P,0,105,,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1435,183000,74500,2,Y,599.4,539.46,599.4,629.37,635.364
3354,20220819,LH,401,20221128,0,11,101,0,P,0,115,,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1435,183000,74500,2,Y,599.4,539.46,599.4,629.37,635.364
3372,20220702,LH,401,20221128,0,11,149,0,P,0,291,,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1435,183000,74500,2,Y,599.4,539.46,599.4,629.37,635.364
3430,20220713,LH,401,20221128,0,11,138,0,P,0,124,X,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1435,183000,74500,2,Y,599.4,539.46,599.4,629.37,635.364
5844,20221003,LH,402,20221128,0,11,56,0,P,0,122,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,599.4,539.46,554.445,599.4,629.37
5926,20220710,LH,402,20221128,0,11,141,0,P,0,120,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,599.4,539.46,599.4,629.37,635.364
5960,20220820,LH,402,20221128,0,11,100,0,P,0,224,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,599.4,539.46,599.4,629.37,635.364
6041,20220819,LH,402,20221128,0,11,101,0,P,0,284,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,599.4,539.46,599.4,629.37,635.364
6044,20220723,LH,402,20221128,0,11,128,0,P,0,101,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,599.4,539.46,599.4,629.37,635.364
6066,20220713,LH,402,20221128,0,11,138,0,P,0,116,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,599.4,539.46,599.4,629.37,635.364
6097,20220820,LH,402,20221128,0,11,100,0,P,0,87,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,599.4,539.46,599.4,629.37,635.364
2005,20220814,UA,941,20221128,0,11,106,0,P,0,101,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,695.4912,625.94208,695.4912,730.26576,737.220672
2052,20220812,UA,941,20221128,0,11,108,0,P,0,61,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,695.4912,625.94208,695.4912,730.26576,737.220672
2061,20220924,UA,941,20221128,0,11,65,0,P,0,284,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,695.4912,625.94208,643.32936,695.4912,730.26576
1988,20220730,UA,941,20221128,0,11,121,0,P,0,117,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,818.2326,736.40934,818.2326,859.14423,867.326556
1698,20220706,UA,941,20221128,0,11,145,0,P,0,116,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,695.4912,625.94208,695.4912,730.26576,737.220672
1707,20220725,UA,941,20221128,0,11,126,0,P,0,117,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,695.4912,625.94208,695.4912,730.26576,737.220672
1717,20220717,UA,941,20221128,0,11,134,0,P,0,122,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,695.4912,625.94208,695.4912,730.26576,737.220672
1780,20220713,UA,941,20221128,0,11,138,0,P,0,284,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,695.4912,625.94208,695.4912,730.26576,737.220672
1969,20220722,UA,941,20221128,0,11,129,0,P,0,284,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,695.4912,625.94208,695.4912,730.26576,737.220672
1998,20220704,UA,941,20221128,0,11,147,0,P,0,122,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,695.4912,625.94208,695.4912,730.26576,737.220672
1655,20220713,UA,941,20221128,0,11,138,0,P,0,117,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,818.2326,736.40934,818.2326,859.14423,867.326556
1724,20220731,UA,941,20221128,0,11,120,0,P,0,101,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,818.2326,736.40934,818.2326,859.14423,867.326556
1871,20220723,UA,941,20221128,0,11,128,0,P,0,120,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,818.2326,736.40934,818.2326,859.14423,867.326556
1899,20220707,UA,941,20221128,0,11,144,0,P,0,87,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,818.2326,736.40934,818.2326,859.14423,867.326556
1936,20220919,UA,941,20221128,0,11,70,0,P,0,117,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,818.2326,736.40934,756.865155,818.2326,859.14423
2010,20220726,UA,941,20221128,0,11,125,0,P,0,122,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,818.2326,736.40934,818.2326,859.14423,867.326556
2018,20220929,UA,941,20221128,0,11,60,0,P,0,87,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,818.2326,736.40934,756.865155,818.2326,859.14423
2022,20221008,UA,941,20221128,0,11,51,0,P,0,188,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,818.2326,736.40934,756.865155,818.2326,859.14423
2033,20220728,UA,941,20221128,0,11,123,0,P,0,224,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,818.2326,736.40934,818.2326,859.14423,867.326556
5767,20220831,LH,402,20221128,0,11,89,0,P,0,284,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,599.4,539.46,554.445,599.4,629.37
6077,20220912,LH,402,20221128,0,11,77,0,P,0,122,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,599.4,539.46,554.445,599.4,629.37
1706,20220925,UA,941,20221128,0,11,64,0,P,0,116,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,736.4112,662.77008,681.18036,736.4112,773.23176
1801,20220815,UA,941,20221128,0,11,105,0,P,0,115,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,736.4112,662.77008,736.4112,773.23176,780.595872
1809,20220724,UA,941,20221128,0,11,127,0,P,0,294,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,736.4112,662.77008,736.4112,773.23176,780.595872
1822,20220706,UA,941,20221128,0,11,145,0,P,0,291,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,736.4112,662.77008,736.4112,773.23176,780.595872
1847,20220823,UA,941,20221128,0,11,97,0,P,0,120,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,736.4112,662.77008,736.4112,773.23176,780.595872
1918,20220908,UA,941,20221128,0,11,81,0,P,0,101,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,736.4112,662.77008,681.18036,736.4112,773.23176
1965,20220703,UA,941,20221128,0,11,148,0,P,0,101,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,736.4112,662.77008,736.4112,773.23176,780.595872
2082,20220928,UA,941,20221128,0,11,61,0,P,0,115,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,736.4112,662.77008,681.18036,736.4112,773.23176
1765,20220709,UA,941,20221128,0,11,142,0,P,0,122,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,777.3219,699.58971,777.3219,816.187995,823.961214
2066,20220827,UA,941,20221128,0,11,93,0,P,0,105,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,777.3219,699.58971,777.3219,816.187995,823.961214
1632,20220804,UA,941,20221128,0,11,116,0,P,0,119,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,777.3219,699.58971,777.3219,816.187995,823.961214
