uuid,name,brand,street,house_number,post_code,city,latitude,longitude
a667ace6-0c3c-4ef6-b51e-d88cdcd16d84,AVIA Tankstelle,AVIA,Chamer Straße,6,93489,Schorndorf,49.1611,12.593769
a7873b1c-2bd7-4142-b738-d0ac5e3295ab,Tankstopp 27 GmbH,Freie Tankstelle,Bundesstraße,27,32694,Dörentrup / OT Humfeld,52.0267,9.05596
aa842438-c80d-46c1-828f-2cadb756d019,Tankstelle Garbenteich,Roth- Station,Am Pfahlgraben Str. ,14,35415,Grabenteich,50.52823,8.74926
ac275308-e6de-4e14-a593-89183cf8e504,Aral Tankstelle,ARAL,Stapelfeldtstraße,4,28237,Bremen,53.1110039,8.753271
acf4e90c-168b-5413-8c43-c3e8cbbdb1f4,Zeven,Hoyer,Nord-West-Ring,2-6,27404,Zeven,53.30684661865,9.27301979065
adc950c5-58f2-419d-b369-1ac0226f2354,"Aral Tankstelle, BAT LAPPWALD NORD",ARAL,A,2,38350,Helmstedt,52.22021,11.0583353
af15c877-0a44-44ff-ae4a-3bf20aec7927,Esso Tankstelle,ESSO,LUENEBURGER STR. 9, ,21244,BUCHHOLZ,53.324694,9.882701
afa10f8f-46b0-4826-98ca-0b903ef8da06,TK Unteröwisheim 11,Eberhardt Unteröwisheim,Friedrichstr.,99a,76703,Kraichtal,49.144611,8.664217
b0c4617d-f841-4718-aee1-0fe321e70fb8,TOTAL MUEHLHAUSEN,TOTAL,WENDEWEHRSTR.,129,99974,MUEHLHAUSEN,51.216244,10.463415
b1d6971c-1198-454e-85e4-87eb362b87b6,ept-Tankstelle Reinholdshain,,Industriering,4,01744,Reinholdshain,50.89778,13.694401
b256bac4-d070-4c6d-b1d9-f70aea3f39dc,bft-Tankstelle Oel- Heimburger GmbH Bann,BFT,Hauptstr.,125,66851,Bann,49.38767,7.616681
b416760d-87d3-4028-9805-76e8c81fbde1,bft-Tankstelle ,BFT,An der B ,246,15848,Tauche OT Lindenberg,52.204133,14.11222
b6c7fb7c-16ae-4bc5-c9cc-5903903b8cbf,Bunte Bahnhofstrasse,BUNTE MINERALÖLHANDEL GMBH,Bahnhofstrasse,39,26871,Papenburg,53.09142,7.39073
b6f4aae2-cd98-4df5-9ea2-ff0f50bb7e71,CLASSIC Schönhagen (Uslar),CLASSIC,Amelither Str.,41,37170,Uslar,51.6883,9.55883
b7743ad6-4b32-445e-b01d-543b698d1143,Raiffeisen-Warengenossenschaft Emsland Süd eG,Raiffeisen,Lindenstraße,2,49832,Freren,52.4764,7.55138
b91f668b-6200-45f0-f466-ed37cb76eedf,Holste GmbH,Freie Tankstelle AH Holste,Eggeroder Str.,2,48624,Schöppingen,52.087921,7.231567
bb335c3f-8431-4f19-a740-2cda1a890e56,Aral Tankstelle,ARAL,Winsener Straße,38,21077,Hamburg,53.44848,9.988215
bbbfc7ea-1032-4fbe-962c-7624f6edfc94,Karl-Heinz Zimmer ,ED,Schaumbergstraße,170,66822,Lebach-Thalexweiler,49.448753,6.967598
bd8e8b50-da15-47b3-bd44-3292920b7c18,Tankstelle Lohne,Tankstelle,Lindenstraße,96 a,49393,Lohne,52.6721,8.2502
c04f4cab-b66d-4816-a7fe-bc2d903396c5,Lutra Gmbh Landtankstelle,Freie Tankstelle,Karl-Marx-Str.,171,15713,Königs Wusterhausen OT Niederlehme,52.3038298,13.6473245
c38a1e48-d5a4-446d-bff9-7f23f9e8ea1d,T I W Tankstelle Wörner,,Gartenstraße,58,97616,Bad Neustadt/Saale,50.326224,10.193429
c6433b60-39db-47c2-aac4-19598526e5d8,Calpam Tankstelle,Calpam,Westerbachstr,60,60489,Roedelheim,50.123001098633,8.5960035324097
c7b3724c-5b4d-4cd1-96f7-489c24e14499,Aral Tankstelle,ARAL,Andernacher Straße,207,56070,Koblenz,50.37837,7.584987
c860a0d8-bfae-4ba2-af1c-70b349b16ee9,TOTAL NIESKY,TOTAL,GOERLITZER STR.,36,02906,NIESKY,51.2883,14.82058
cb39d1d6-064f-4a0a-bb7d-8fe0097e8cef,team Tankstelle Pritzwalk,team,Schlachthausstr.,24a,16928,Pritzwalk,53.1567,12.1685
cc67472d-9b99-4305-a33a-073a33568aa1,Aral Tankstelle,ARAL,Uellendahler Straße,264,42109,Wuppertal,51.2761,7.155494
d0d3d09f-5adc-4e6c-9e64-664b2978589b,AVIA Tankstelle,AVIA,Sigefridwall,21,59494,Soest,51.57225,8.118707
d29ad0e2-e9af-45eb-bb01-7bcc4e6b2848,Greenline Pritzwalk,Greenline,Feldmark,1,16928,Pritzwalk,53.2083,12.2173
d34f3d85-92d2-4ffc-9104-8fced735a6c8,MOWAG / Tankpool24,Tankpool24,Bahnhofstr. ,110,79618,Rheinfelden-Herten,47.54673,7.73747
d4350e56-151c-4088-96c2-2eb937da8aea,Raiffeisen Steverland eG,Raiffeisen,Wierlings Hook,20,48249,Dülmen,51.825,7.31916
d82d5bde-f83a-4a90-a489-93056fd582c7,"UFFENHEIM, ABFAHRT A 7.",Shell,ABFAHRT A 7,"",97215,UFFENHEIM,49.51036,10.195588
d92ca5b1-c981-4e22-b762-e6097075940d,Aral Tankstelle,ARAL,Blissestraße,21,10713,Berlin,52.4843254,13.3206711
dc6c295d-097c-4eef-b495-7bbc32963f3a,"NELLINGEN/ALB, A8 AICHEN.",Shell,A8 AICHEN,"",89191,Nellingen/Alb,48.520185,9.808221
df589f01-b572-4251-af41-25ff84bfa4b7,TOTAL GREIFSWALD-NEUENKIRCHEN,TOTAL,MARKTFLECKEN,17,17498,GREIFSWALD-NEUENKIRCHEN,54.117153,13.3637495
dfffe2a9-17f8-4038-a20c-25b723f5c6f9,Aral Tankstelle,ARAL,Trierer Straße,44-46,66265,Heusweiler,49.3412247,6.933607
e1a15081-24ce-9107-e040-0b0a3dfe563c,"Berlin, Alt-Friedrichsfelde 61",TAMOIL,Alt-Friedrichsfelde,61,10315,Berlin,52.509624,13.531036
e1a15081-24e4-9107-e040-0b0a3dfe563c,"Gadebusch, Am Kalkbruch 2",HEM,Am Kalkbruch,2,19205,Gadebusch,53.68487,11.134461
e1a15081-2536-9107-e040-0b0a3dfe563c,"Seelze, Hannoversche Str. 74",HEM,Hannoversche Str.,74,30926,Seelze,52.392,9.609641
e1a15081-2537-9107-e040-0b0a3dfe563c,"Soest, Kirchweg 14",TAMOIL,Kirchweg,14,59494,Soest,51.5475,8.133
e1a15081-255f-9107-e040-0b0a3dfe563c,"Regensburg, Frankenstr. 11",HEM,Frankenstr.,11,93059,Regensburg,49.028034,12.094572
e1a15081-259e-9107-e040-0b0a3dfe563c,"Lüneburg, Vor dem Neuen Tore 22a",HEM,Vor dem Neuen Tore,22a,21339,Lüneburg,53.249073,10.384187
e1a15081-25b9-9107-e040-0b0a3dfe563c,"Neuötting, Bahnhofstr. 20",HEM,Bahnhofstr.,20,84524,Neuötting,48.245193,12.682111
e1a15081-25d8-9107-e040-0b0a3dfe563c,"Dardesheim, Halberstädter Tor 1",HEM,Halberstädter Tor,1,38836,Dardesheim,51.972206,10.845731
e1a15081-2608-9107-e040-0b0a3dfe563c,"Burg, Grabower Landstr. 68",HEM,Grabower Landstr.,68,39288,Burg,52.264908,11.885451
e1ac023b-a006-4481-9b16-c37705d28eef,Aral Tankstelle,ARAL,Am Wassertor,17,57439,Attendorn,51.12274,7.907254
e271d8f1-02f8-4944-beed-09f43dc737ba,Esso Tankstelle,ESSO,BUCHER STR. 108, ,90408,NUERNBERG,49.467778,11.069088
e404cb90-fa41-4665-958e-7bc255360569,Aral Tankstelle,ARAL,Mülheimer Straße,15,53840,Troisdorf,50.81906,7.142635
e4cc7ebf-f236-4262-bb7a-c2eeab58a34f,Aral Tankstelle,ARAL,Hauptstraße,1,37589,Echte,51.7877541,10.0642166
e552b0e1-cda8-4c18-ae4a-3af8da64ab27,Esso Tankstelle,ESSO,DR.-REIMER-STR. 2, ,34323,MALSFELD,51.087083,9.486364
e6c55dfa-c64b-44e1-913b-58e216d614e5,"HILDEN, WALDER STR.",Shell,WALDER STR. 425,"",40724,HILDEN,51.167922,6.983746
e6e5a216-c882-4da4-8ec1-cd36a4428205,"Derenburg, Wernigeroederstr. 25",SB,Wernigeroederstr. 25,"",38895,Derenburg,51.869847,10.908021
e931329d-017a-47c9-bd96-2396e3cbac8c,"AUGSBURG, KOBELWEG",Shell,KOBELWEG 72-74,"",86156,AUGSBURG,48.386208,10.848507
e925b43f-c18e-495c-9b45-892138e34b11,Autohaus Mühlbauer,AVIA,Chamer Str. ,6,93437,Furth,49.30369,12.828987
ea344b3e-80bf-45df-bee5-8615f13d9edb,Tankstelle Hodapp,Freie Tankstelle,Bahnhofstraße,15,77728,Oppenau,48.473656,8.156329
ea48ea88-561e-4b5a-87e5-9402768b367e,Esso Tankstelle,ESSO,LESSINGSTR. 4, ,10555,BERLIN,52.519708,13.341412
eaabebe3-91ed-5d75-8466-a9cd5d8bd5fe,Kritzkow,Hoyer,Zum Weißen Soll,3,18299,Kritzkow,53.88180160522,12.24740028381
eb4c4468-4117-4b6e-a5a4-aaf8d3b71be2,Jankowski Arno,bft - Walther,Nördliche Hafenstr.,"",97080,Würzburg,49.801074,9.893567
eb8c9097-4be5-449f-984f-406dd11d938c,TOTAL ALTENBURG,TOTAL,LEIPZIGER STR.,87,04600,ALTENBURG,51.008007,12.453298
eeb3ff6c-b434-4ca8-b526-77a803672d26,"MUEHLACKER, KANALSTR.",Shell,KANALSTR. 22/2,"",75417,MUEHLACKER,48.933583,8.804911
f14d0bea-b10f-464c-8cd5-156250eb3ea0,CLASSIC Elsdorf,CLASSIC,Hauptstr.,18,24800,Elsdorf-Westermühlen ?,54.2515,9.53257
f29119d8-966f-47ac-8f01-2946847fee0e,M1 Braunschweig,M1,Waller See,19,38179,Schwülper-Braunschweig,52.32578147,10.47445115
f2fef556-ed3f-4a02-8185-0a1634e4b76b,Autohaus Schreier GmbH,freie Tankstelle,Büchelbach,8,63599,Biebergemünd-Bieber,50.160905,9.332845
f43d6a5b-352a-480f-836a-4ec6ca7b2da7,TOTAL FORSTERN,TOTAL,HAUPTSTR.,40,85659,FORSTERN,48.186554,11.975332
f51010c6-b9f3-4a0c-b550-72ad3007e24d,Raiffeisen-Warengenossenschaft Osthannover eG,Raiffeisen,Peiner Straße,17,31234,Edemissen,52.3823,10.257
f549406e-de56-4a6a-92ca-51c01a6d9927,AVIA Station,AVIA,Sonthofer Straße,31,87541,Bad Hindelang,47.50401,10.359387
f670a092-14b3-4e85-9a38-52bf1599a148,"KELKHEIM, WILHELM-DICHMANN-S.",Shell,WILHELM-DICHMANN-STR. 1,"",65779,Kelkheim,50.134511,8.455548
f80c0a40-f119-4328-9075-cfa0af40f428,Aral Tankstelle,ARAL,Frankfurter Landstr.,200,61440,Oberursel,50.1804428,8.605376
f9a0f8fe-63b2-43e7-8bfe-898cb0a394cf,RAN Station,RAN,Hedelfinger Str.,17,70327,Stuttgart,48.7694,9.24749
faa4edcf-465a-4120-9dc1-eab64c7cbe92,Q1 Tankstelle,Q1,Döbelner Straße,62,01623,Lommatzsch,51.1916,13.2994
fb5f380f-bb72-4d89-9e7b-8aff3e90cf1c,"Aral Tankstelle, BAT AGGERTAL SÜD",ARAL,A,4,51491,Overath,50.95313,7.319019
fc3b459f-bebc-4354-8802-92a8ec0fed39,"INGOLSTADT, TH-HEUSS-STR54.",Shell,THEODOR-HEUSS-STR. 54,"",85055,Ingolstadt,48.778322,11.443017
00060022-0001-4444-8888-acdc00000001,Bernhard Dollinger GmbH,"",Lilienthalstrasse,2,85296,Rohrbach,48.610679626465,11.579850196838
00060050-0001-4444-8888-acdc00000001,Tankstelle Kaiser,Kaiser/Freie-24h-Tankstelle,Öflinger Str. ,115,79664,Wehr,47.611324310303,7.910774230957
00060072-0001-4444-8888-acdcffffffff,Tankstelle Schwarzenbach/Saale,Sigmund Hoffmann,Industriestrasse ,11,95126,Schwarzenbach/Saale,50.225151062012,11.946439743042
00060073-0002-4444-8888-acdcffffffff,Tankstelle Hof/Saale,Sigmund Hoffmann,Am Gueterbahnhof ,12,95032,Hof,50.308479309082,11.916879653931
00060075-0001-4444-8888-acdc00000001,Freie Tankstelle,1A Tank,Schlegelstraße,13,99867,Gotha,50.930976867676,10.717121124268
00060075-2fbd-482c-8fe6-c1d800060075,Freie,1A Tank,Schlegelstr. 13,"",99867,Gotha,50.930862426758,10.718163490295
00060084-0001-4444-8888-acdc00000001,K. + B. Gehring Tank-und Waschcenter OHG,"",Im Entenbad,2 a,79541,Lörrach,47.640808105469,7.7058300971985
00060085-0002-4444-8888-acdc00000002,Autohaus Holz GmbH Neustadt,"",Branchweilerhofstraße,87,67433,Neustadt,49.351058959961,8.1667890548706
00060092-0001-4444-8888-acdc00000001,Auto-Kohler KG Freie Tankstelle,Auto-Kohler KG ,Wildbader Str.,1-3,72250,freudenstadt,48.468265533447,8.4061183929443
00060116-0001-4444-8888-acdc00000001,Freie Tankstelle Jürgen Albrecht,Freie Tankstelle,Neudorfstr.,3,79331,Teningen,48.126628875732,7.8111758232117
00060117-0001-4444-8888-acdcffffffff,Autohaus Wankmüller GmbH,Autohaus Wankmüller GmbH,Böblinger Str. ,35-37,71034,Böblingen,48.689170837402,8.9606094360352
00060138-0001-4444-8888-acdc00000001,Tankstelle Eitelhuber GmbH & Co KG,"",Rudolf Diesel Straße ,8,86554,Pöttmes,48.585071563721,11.106145858765
00060145-0001-4444-8888-acdc00000001,BFT Tankstelle Huck,BFT,Fremersbergstr. ,5,77815,Bühl-Weitenung,48.73895,8.13016
00060146-0001-4444-8888-acdc00000001,Auto-Service Schleiz GmbH,"",Oschitzer Strasse ,80,07907,Schleiz,50.571407318115,11.794043540955
00060158-0001-4444-8888-acdcffffffff,Günther Energie + Service GmbH,Tank- und Waschpark Lahr,Einsteinallee,2,77933,Lahr,48.353271484375,7.8072900772095
00060162-0001-4444-8888-acdc00000001,Tankstelle MGS,"",Justus-Liebig-Str. ,96,95447,Bayreuth,49.938751220703,11.559593200684
00060182-0001-4444-8888-acdc00000001,Wingenfeld Energie GmbH,"",Zum Wolfsgraben ,1,36088,Hünfeld,50.691299438477,9.7915601730347
00060194-533e-75a1-87f9-8a9f00060194,Bernd Hansler,Bft,Teuringer Str. 16,"",88045,Friedrichshafen,47.670593261719,9.4803066253662
00060195-0001-4444-8888-acdc00000001,Zehner Energie GmbH,Zehner Energie GmbH,Bahnhofstrasse,14,97631,Bad Königshofen,50.296886444092,10.459693908691
00060214-aa82-4444-8888-acdc00000001,Auto-Service-Löffler,Freie Tankstelle ASL,An der B3,"",79426,Buggingen,47.86527633667,7.6452040672302
00060220-0001-4444-8888-acdc00000001,Nowack Südtank Altenmarkt,"",Rodinger Str,6,93413,Cham,49.202266693115,12.660385131836
00060224-0002-4444-8888-acdc00000002,Auto-Kohler KG Freie Tankstelle,Auto-Kohler,Daimlerstr. ,20,72285,Pfalzgrafenweiler,48.533069610596,8.572190284729
00060240-0001-4444-8888-acdc00000003,Ultsch-Tankstelle Bamberg,Ultsch-Tankstelle Bamberg,Coburger Str. ,42,96052,Bamberg,49.912868499756,10.883429527283
00060243-5b08-4444-8888-acdc00000001,Autohaus Strittmatter GmbH,Freie Tankstelle,Industriestr. ,2,79801,Hohentengen,47.573169708252,8.4456195831299
00060247-0001-4444-8888-acdcffffffff,Tankstelle Mp-21,"",Olympiastraße,1,82418,Murnau,47.665634155273,11.200600624084
00060251-0012-4444-8888-acdcffffffff,Raiffeisen Bezug+Absatz eG,AVIA,Kempter Str. ,11,87487,Wiggensbach,47.747703552246,10.239517211914
00060266-0001-4444-8888-acdc00000001,Tankstelle Kuntze Bäumenheim,"",Raiffeisen Str.,2,86663,Asbach-Bäumeheim,48.68310546875,10.81824016571
00060277-0005-4444-8888-acdc00000005,"Bergler Mineralöl Gmbh, Weiherhammer",Bergler,Etzenrichter Str.,2,92729,Weiherhammer,49.625728607178,12.074569702148
00060279-0001-4444-8888-acdc00000001,A-S-C Schreyer,Tankstelle Schreyer,Lorenz-Braren-Str ,31,85229,Markt Indersdorf,48.348823547363,11.371603012085
00060280-0004-4444-8888-acdcffffffff,Tankstelle Oelsnitz,Sigmund Hoffmann,Untermarxgruener Strasse,2,08606,Oelsnitz,50.428424835205,12.173590660095
00060281-0001-4444-8888-acdc00000001,S-Tankstelle Ilmberger,S-Tank Hohenwart,Pfaffenhofener Str.,28,86558,Hohenwart,48.590072631836,11.384704589844
00060282-9715-4444-8888-acdc00000001,Tankhof Norsingen,Tankhof Norsingen,Bundesstr.,1,79238,Norsingen,47.937240600586,7.7250289916992
00060283-0001-4444-8888-acdc00000001,Gehring Tankstellenbetriebs GmbH,"",Wiesentalstr. ,62,79539,Lörrach,47.619480133057,7.6536588668823
00060289-0001-4444-8888-acdc00000001,Tankstelle Unsin,"",Dachauer Str.,13,85253,Erdweg-Großberghofen,48.321155548096,11.316249847412
00060290-3770-4444-8888-acdc00000001,Autohaus Spindler GmbH & Co. KG,"", Prag - Fürstenecker Str.,2,94116,Hutthurm,48.705837249756,13.482489585877
00060293-0001-4444-8888-acdc00000001,Erich Walter OHG,BFT,Rosen Str.,2,82216,Maisach,48.221450805664,11.265246391296
00060298-0001-4444-8888-acdcffffffff,Freie Tankstelle Hoernlein,"",Degernpoint G ,4,85368,Moosburg,48.469139099121,11.962808609009
00060300-0001-4444-8888-acdc00000001,Autohaus Günther Karle,Freie Tankstelle,Schopfheimerstrasse,81,79669,Zell,47.699855804443,7.8464798927307
00060333-0001-4444-8888-acdc00000001,Tankstelle I.Zens,Tankstelle I.Zens,Tölzer Strasse,35,83661,Lenggries,47.687763214111,11.573185920715
00060334-0001-4444-8888-acdc00000001,Tankstelle Schlögl Emertsham,"",Trosberger Str.,15,83342,Tacherting-Emertsham,48.070739746094,12.488694190979
00060336-0001-4444-8888-acdc00000001,Tankstelle Jung ,"",Herborner Str.,27,35075,Gladenbach,50.751369476318,8.5523986816406
00060346-0001-4444-8888-acdc00000001,Auto-Höpfner & Co. OHG,"",Münchberger Straße,13,95352,Marktleugast,50.169399261475,11.640299797058
00060361-0001-4444-8888-acdc00000001,Tankhof Zillinger (Georg Zillinger GmbH),Zillinger,Mithrasweg,1,94550,Künzing,48.669143676758,13.084673881531
00060362-0002-4444-8888-acdc00000002,Z-Tankstelle Staudham,"",Staudhamer Feld,3,83512,Wasserburg,48.061435699463,12.17115688324
00060379-0001-4444-8888-acdc00000001,Arthur Baum KG,BAUM,Güterhallenstraße,7,77855,Achern,48.62947845459,8.0595588684082
00060385-0001-4444-8888-acdc00000001,FREIE Tankstelle,Schiffer & Nicklaus GmbH,Kirchheimer Str. ,45 A,67269,Grünstadt,49.560260772705,8.1690101623535
00060441-0001-4444-8888-acdc00000001,Tankhof Sauerlach ,TANKHOF SAUERLACH,Ludwig-Bölkow-Straße ,1,82054,Sauerlach,47.971649169922,11.662834167481
00060446-0001-4444-8888-acdc00000001,Freie Tankstelle Schuster,"",Münchner Str. ,31,82041,Oberhaching,48.029453277588,11.601210594177
00060453-0001-4444-8888-acdc00000001,Orosol Tankstelle,Orosol,Elseyer Str.,73,58119,Hagen,51.365921020508,7.5516200065613
00060457-0001-4444-8888-acdc00000001,EDEKA Tankstelle,EDEKA,Ingolstädter Straße ,120,85080,Gaimersheim,48.78337097168,11.375200271606
00060458-0001-4444-8888-acdc00000001,Tankhof Iffezheim,Tankhof Iffezheim,Südring ,19,76473,Iffezheim,48.816753387451,8.1573877334595
00060471-0001-4444-8888-acdc00000001,Seitz Tankstelle Jetzendorf,Seitz Tankstellen,Gewerbering,1,85305,Jetzendorf,48.429363250732,11.427619934082
00060476-9664-4444-8888-acdc00000001,Auto-Service-Bund,Auto-Service-Bund,Ob der Gass ,2,79540,Lörrach,47.603569030762,7.6557488441467
00060478-0001-4444-8888-acdc00000001,Kaiserst. Mineralölvertrieb Schwärzle ,"",Maria-Theresia-Straße,2,79346,Endingen,48.147380828857,7.7010288238525
00060494-0001-4444-8888-acdc00000001,Tankstelle Bloechliger GmbH,"",Dieselstr.,3,68753,Kirrlach,49.251178741455,8.5408201217651
00060496-0002-4444-8888-acdc00000002,S-Tank GmbH,S-TANK Biberbach,Raiffeisenstraße,14,86485,Biberbach,48.519588470459,10.814030647278
00060508-0002-4444-8888-acdc00000002,Hans Ritz GmbH,Freie Tankstelle Hans Ritz,Ayingerstraße ,3,85649,Faistenhaar,47.984237670898,11.716430664062
00060514-0001-4444-8888-acdc00000001,Tankstelle Hartmann Inh. K. Schüßler,Freie Tankstelle Hartmann,Industriestr.,2,97789,Oberleichtersbach,50.287242889404,9.7900953292847
00060544-0001-4444-8888-acdc00000001,Marktkauf Tankstelle,Marktkauf,Lena-Christ-Straße ,1,85055,Ingolstadt,48.780090332031,11.636910438538
00060551-0001-4444-8888-acdc00000001,E-Center Tankstelle,EDEKA,Neuburger Straße ,217,86167,Augsburg-Lechhausen,48.395450592041,10.914816856384
00060558-0005-4444-8888-acdc00000005,Seitz Tankstelle Röhrmoos,Seitz Tankstellen,Schlammerstraße ,1,85244,Röhrmoos,48.33472442627,11.438884735107
00060562-0001-4444-8888-acdc00000001,Tankcenter Ziehl,"",Carl-Benz Str. ,28,67227,Frankenthal,49.543491363525,8.3367385864258
00060566-0001-4444-8888-acdc00000001,Schmid Tank- und Waschcenter,Freie Tankstelle,Hohe Straße,2,73492,Rainau-Dalkingen,48.91569519043,10.16973400116
00060568-0001-4444-8888-acdc00000001,Freund Freie Tankstelle,Freie Tankstelle,Bernauerstr.,65,83209,Prien,47.842189788818,12.348397254944
00060569-0011-4444-8888-acdcffffffff,Raiffeisen Bezug+Absatz eG,AVIA,Bahnhofstraße,67,88339,Bad Waldsee,47.925800323486,9.7566261291504
00060584-0002-4444-8888-acdc00000002,"Bergler Mineralöl GmbH, Neust.Str.",Bergler,Neustädter Str. ,22,92637,Weiden,49.694030761719,12.16252040863
00060585-0003-4444-8888-acdc00000003,"Bergler Mineralöl GmbH, Vohenstrauss",Bergler,Waidhauser Str. ,35,92648,Vohenstrauß,49.618915557861,12.349383354187
00060594-0001-4444-8888-acdc00000001,Tankstelle Auto Thoni,"",Industriestr. ,1,84364,Bad Birnbach,48.437877655029,13.094947814941
00060595-0001-4444-8888-acdc00000001,Freie Tankstelle Langhans GmbH,"",Richtweg ,35,90530,Wendelstein,49.35283279419,11.161120414734
00060597-0001-4444-8888-acdc00000001,Autohaus Burggraf,Freie Tankstelle,Nürnberger Str. ,6,92421,Schwandorf,49.334167480469,12.102481842041
00060598-0001-4444-8888-acdc00000001,Tankstelle Martin Riedel Kelheim,"",Regensburger Str.,84,93309,Kelheim,48.907386779785,11.88791179657
00060599-0002-4444-8888-acdc00000002,Tankstelle Martin Riedel St.Johann,"",Mainburger Str.,8,93358,St.Johann,48.731441497803,11.812490463257
00060601-0001-4444-8888-acdc00000001,Tankstelle Wachinger,frei ,Schrobenhausener Str. ,5,86571,Langenmosen,48.60639,11.211452
00060609-4fc3-4444-8888-acdc00000001,Tankstelle Autohaus Hutter Rohrbach,"",Bahnhofstraße ,13,85296,Rohrbach,48.607231140137,11.56702041626
00060613-0004-4444-8888-acdc00000004,rhv Tankstelle,Raiffeisen,In den Gruenden ,6,36093,Kuenzell,50.527732849121,9.7336702346802
00060617-0001-4444-8888-acdc00000001,Tankstelle Reiner,"",Passauer Strasse,33,94486,Osterhofen,48.696594238281,13.029211044312
00060636-0067-4444-8888-acdc00000067,Tankstelle Gelnhausen,Raiffeisen-Tankstelle,Gelnhäuser Strasse,93,63589,Linsengericht-Altenhaßlau,50.195266723633,9.1928815841675
00060644-0001-4444-8888-acdc00000001,Schwaiger Freie Tankstelle,"",Ittlinger Str. ,51-53,94315,Straubing,48.884349822998,12.595064163208
00060472-0003-4444-8888-acdc00000003,Seitz Tankstelle Alberzell,Seitz Tankstellen,Singenbacher Straße,24,85302,Alberzell,48.460731506348,11.343946456909
f4c21018-060e-4d56-88c7-e7caede0d453,München Triebstraße 35a,OMV,Triebstr.,35 a,80993,München,48.18719,11.5353
00060650-0001-4444-8888-acdc00000001,Bft-Tankstelle Donnersdorf,"",Am Roedertor,24,97499,Donnersdorf,49.980068206787,10.424920082092
00060654-0001-4444-8888-acdc00000001,Tankstelle Rieger Töging,"",Hauptstraße,56,84513,Töging,48.257038116455,12.593193054199
00060664-0001-4444-8888-acdc00000001,TankPunkt GmbH,"",Giessener Strasse,44,35305,Grünberg,50.594501495361,8.9516487121582
00060671-0066-4444-8888-acdc00000066,Tankstelle Schlüchtern,RWZ-Kassel,Gartenstrasse,31,36381,Schlüchtern,50.355209350586,9.5351400375366
00060672-0065-4444-8888-acdc00000065,Tankstelle Homberg,RWZ-Kassel,Kasseler Strasse,28,34576,Homberg-Efze,51.037799835205,9.3984403610229
00060690-0001-4444-8888-acdc00000001,Reibert Biedenkopf,Reibert,Am Seewasem,1,35216,Biedenkopf,50.905738830566,8.5338287353516
00060691-0002-4444-8888-acdc00000002,Reibert Bad Berleburg,Reibert,In der Aue ,2,57319,Bad Berleburg,51.057048797607,8.3964691162109
00060691-9f70-4444-8888-acdc00000001,Firma Hans Rösch Tankstelle,"",Zechstraße ,1,86650,Wemding,48.867721557617,10.726300239563
00060692-0003-4444-8888-acdc00000003,Reibert Marburg,Reibert,Stephan-Niderehe-Strasse ,17,35037,Marburg,50.792411804199,8.7517671585083
00060695-0003-4444-8888-acdc00000003,SVG Automatenstation Reinfeld,SVG,Stubbendorfer Ring,5,23858,Reinfeld,53.822158813477,10.508817672729
00060696-0002-4444-8888-acdc00000002,SVG Autohof Neumünster Süd,SVG,Leinestraße,38,24539,Neumünster,54.039089202881,10.005640029907
00060697-0001-4444-8888-acdc00000001,SVG Tankstelle Neumünster Nord,SVG,Kieler Straße,198,24536,Neumünster,54.088668823242,9.9869499206543
00060699-e40a-4444-8888-acdc00000001,Tankstelle Paul Ziefle GmbH,Tankstelle Paul Ziefle,Murgtalstrasse,363,72270,Baiersbronn,48.563957214355,8.3947200775147
00060711-0001-4444-8888-acdc00000001,TANK 24,TANK 24,Dieselstr. ,5,61184,Karben,50.226791381836,8.7620792388916
00060712-0006-4444-8888-acdcffffffff,Tankstelle Plauen,Sigmund Hoffmann,Zur Sternquell,8,08529,Plauen,50.504791259766,12.203169822693
00060731-1059-4444-8888-acdc00000001,Autohaus Stadie GmbH,"",Königstraße ,4,91086,Aurachtal,49.577278137207,10.827960014343
00060736-0591-4444-8888-acdc00000591,Tankstelle Autohof Dannenberg,Raiffeisen,Raiffeisenstraße,1,29451,Dannenberg,53.104595184326,11.127709388733
00060740-0542-4444-8888-acdc00000542,Tankautomat Woltersdorf,Raiffeisen,Ziegeleistr.,28,29497,Woltersdorf,52.953971862793,11.220870018005
00060741-0593-4444-8888-acdc00000593,Tankautomat Eldena,Raiffeisen,Ludwigsluster Str.,22,19294,Eldena,53.234077453613,11.420046806335
00060743-0560-4444-8888-acdc00000560,Tankstelle Seehausen,Raiffeisen,Arendseer Str.,96,39615,Seehausen,52.889030456543,11.745118141174
00060744-0595-4444-8888-acdc00000595,Tankstelle Lenzen,Raiffeisen,Friedrich-Ludwig-Jahn-Str.,27,19309,Lenzen,53.09854888916,11.481271743774
00060745-0580-4444-8888-acdc00000580,Tankstelle Osterburg,Raiffeisen,Düsedauer Str.,70,39606,Osterburg,52.773151397705,11.768839836121
00060746-0594-4444-8888-acdc00000594,Tankstelle Dömitz,Raiffeisen,Leopoldsbrunnen,1,19303,Dömitz,53.134944915771,11.275660514832
00060752-0001-4444-8888-acdc00000001,Tankstelle Preiss,"",An der Alten Schleuse ,11,92334,Berching,49.110210418701,11.445318222046
00060754-0001-4444-8888-acdc00000001,bft Tankstelle,Willi Walter GmbH,Bessinger Str.,40,35447,Reiskirchen-Ettingshausen,50.556045532227,8.906192779541
