,COLUMN_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,ID
498,873,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,1.0,2.0,0.0,0.0,0.0,6.0,16.0,4.0,12.0,10.0,0.0,0.0,0.0,14.0,11.0,0.0,16.0,8.0,0.0,0.0,4.0,16.0,16.0,16.0,16.0,10.0,0.0,0.0,1.0,11.0,12.0,12.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,4.0,0.0,0.0,4
499,874,0.0,0.0,7.0,15.0,15.0,2.0,0.0,0.0,0.0,0.0,13.0,6.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,12.0,0.0,0.0,0.0,3.0,7.0,0.0,2.0,15.0,1.0,0.0,0.0,2.0,15.0,6.0,6.0,16.0,1.0,0.0,0.0,0.0,4.0,15.0,16.0,7.0,0.0,0.0,3
500,875,0.0,0.0,4.0,14.0,11.0,3.0,0.0,0.0,0.0,0.0,1.0,15.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,1.0,14.0,16.0,3.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,8.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,14.0,4.0,0.0,0.0,1
501,876,0.0,0.0,0.0,1.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,12.0,7.0,0.0,0.0,0.0,12.0,14.0,6.0,16.0,14.0,1.0,0.0,0.0,6.0,16.0,16.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,4
502,877,0.0,0.0,7.0,13.0,8.0,4.0,0.0,0.0,0.0,1.0,15.0,11.0,9.0,15.0,2.0,0.0,0.0,4.0,16.0,6.0,0.0,8.0,7.0,0.0,0.0,4.0,10.0,0.0,0.0,7.0,8.0,0.0,0.0,4.0,10.0,0.0,0.0,8.0,8.0,0.0,0.0,5.0,12.0,0.0,0.0,12.0,5.0,0.0,0.0,3.0,15.0,5.0,9.0,14.0,2.0,0.0,0.0,0.0,8.0,14.0,12.0,3.0,0.0,0.0,0
503,878,0.0,0.0,13.0,15.0,11.0,12.0,11.0,0.0,0.0,4.0,16.0,15.0,16.0,13.0,9.0,1.0,0.0,3.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,16.0,2.0,0.0,0.0,0.0,8.0,12.0,11.0,16.0,3.0,0.0,0.0,0.0,1.0,13.0,16.0,12.0,0.0,0.0,0.0,5
504,879,0.0,0.0,6.0,12.0,13.0,12.0,0.0,0.0,0.0,0.0,14.0,12.0,7.0,16.0,1.0,0.0,0.0,0.0,6.0,6.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,1.0,0.0,0.0,0.0,10.0,8.0,3.0,16.0,1.0,0.0,0.0,0.0,4.0,14.0,16.0,12.0,0.0,0.0,3
505,1005,0.0,0.0,2.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,16.0,13.0,1.0,0.0,0.0,2.0,16.0,8.0,4.0,7.0,11.0,0.0,0.0,0.0,12.0,11.0,1.0,8.0,11.0,0.0,0.0,0.0,3.0,12.0,16.0,15.0,4.0,0.0,6
506,1006,0.0,1.0,12.0,16.0,10.0,1.0,0.0,0.0,0.0,8.0,12.0,3.0,11.0,8.0,0.0,0.0,0.0,12.0,13.0,6.0,12.0,8.0,0.0,0.0,0.0,3.0,15.0,16.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,13.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,12.0,16.0,16.0,16.0,8.0,0.0,9
507,1007,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,1.0,4.0,2.0,0.0,0.0,0.0,4.0,16.0,15.0,12.0,15.0,5.0,0.0,0.0,3.0,16.0,6.0,0.0,5.0,11.0,0.0,0.0,0.0,9.0,11.0,4.0,13.0,5.0,0.0,0.0,0.0,1.0,11.0,16.0,9.0,0.0,0.0,6
508,1008,0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,6.0,0.0,0.0,0.0,0.0,6.0,10.0,15.0,13.0,8.0,3.0,0.0,0.0,8.0,16.0,16.0,16.0,16.0,12.0,1
509,1009,0.0,0.0,4.0,15.0,16.0,13.0,13.0,10.0,0.0,0.0,12.0,13.0,10.0,15.0,14.0,2.0,0.0,2.0,16.0,6.0,2.0,14.0,6.0,0.0,0.0,1.0,5.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,7.0,12.0,16.0,14.0,6.0,0.0,0.0,0.0,8.0,15.0,15.0,11.0,2.0,0.0,0.0,0.0,2.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,4.0,0.0,0.0,0.0,7
510,1010,0.0,0.0,9.0,12.0,12.0,12.0,6.0,0.0,0.0,1.0,14.0,6.0,4.0,4.0,2.0,0.0,0.0,4.0,15.0,12.0,9.0,1.0,0.0,0.0,0.0,4.0,15.0,8.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,10.0,1.0,0.0,8.0,8.0,0.0,0.0,0.0,9.0,16.0,16.0,15.0,4.0,0.0,5
511,1011,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,3.0,6.0,15.0,0.0,0.0,1.0,14.0,11.0,0.0,13.0,13.0,0.0,0.0,10.0,16.0,13.0,12.0,16.0,5.0,0.0,0.0,11.0,12.0,12.0,16.0,14.0,2.0,0.0,0.0,0.0,0.0,3.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,3.0,0.0,0.0,4
512,1012,0.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,8.0,0.0,7.0,1.0,0.0,0.0,10.0,13.0,1.0,6.0,16.0,5.0,0.0,6.0,16.0,11.0,8.0,14.0,15.0,0.0,0.0,13.0,16.0,16.0,16.0,16.0,9.0,0.0,0.0,2.0,2.0,0.0,11.0,16.0,1.0,0.0,0.0,0.0,0.0,4.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,2.0,0.0,0.0,4
513,1013,0.0,0.0,6.0,16.0,16.0,16.0,12.0,0.0,0.0,0.0,13.0,10.0,8.0,16.0,5.0,0.0,0.0,1.0,15.0,1.0,9.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,10.0,16.0,16.0,16.0,9.0,0.0,0.0,0.0,7.0,14.0,12.0,8.0,3.0,0.0,0.0,0.0,3.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,7
514,1014,0.0,0.0,8.0,12.0,5.0,0.0,0.0,0.0,0.0,3.0,16.0,8.0,12.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,6.0,4.0,4.0,0.0,0.0,0.0,14.0,16.0,16.0,16.0,14.0,0.0,2
515,1015,0.0,0.0,10.0,16.0,8.0,0.0,0.0,0.0,0.0,7.0,13.0,4.0,14.0,7.0,0.0,0.0,0.0,7.0,13.0,2.0,7.0,8.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,5.0,0.0,0.0,0.0,1.0,12.0,13.0,15.0,6.0,0.0,0.0,0.0,3.0,16.0,2.0,4.0,13.0,6.0,0.0,0.0,4.0,16.0,4.0,1.0,11.0,12.0,0.0,0.0,0.0,7.0,15.0,16.0,14.0,2.0,0.0,8
516,1016,0.0,0.0,9.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,16.0,2.0,0.0,0.0,0.0,0.0,7.0,9.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,5.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,8.0,6.0,0.0,0.0,0.0,9.0,15.0,12.0,16.0,16.0,9.0,2
517,1017,0.0,3.0,15.0,16.0,8.0,0.0,0.0,0.0,0.0,9.0,16.0,11.0,15.0,2.0,0.0,0.0,0.0,11.0,10.0,4.0,16.0,2.0,0.0,0.0,0.0,2.0,4.0,6.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,3.0,16.0,16.0,16.0,16.0,13.0,1.0,0.0,3.0,16.0,12.0,8.0,12.0,11.0,1.0,2
518,1018,0.0,0.0,7.0,12.0,13.0,4.0,0.0,0.0,0.0,0.0,16.0,6.0,6.0,2.0,0.0,0.0,0.0,4.0,13.0,7.0,8.0,2.0,0.0,0.0,0.0,7.0,16.0,10.0,10.0,14.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,11.0,1.0,0.0,10.0,8.0,0.0,0.0,0.0,8.0,15.0,15.0,15.0,2.0,0.0,5
519,1019,0.0,0.0,4.0,16.0,8.0,11.0,7.0,0.0,0.0,0.0,10.0,16.0,15.0,16.0,6.0,0.0,0.0,3.0,16.0,4.0,6.0,15.0,0.0,0.0,0.0,3.0,8.0,0.0,13.0,8.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,13.0,6.0,0.0,0.0,0.0,3.0,14.0,13.0,9.0,3.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,2.0,0.0,0.0,0.0,7
520,1020,0.0,0.0,6.0,12.0,13.0,2.0,0.0,0.0,0.0,3.0,16.0,6.0,1.0,15.0,0.0,0.0,0.0,5.0,16.0,13.0,12.0,16.0,2.0,0.0,0.0,2.0,13.0,16.0,12.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,16.0,2.0,0.0,10.0,7.0,0.0,0.0,0.0,5.0,11.0,16.0,13.0,1.0,0.0,9
521,1021,0.0,2.0,16.0,16.0,16.0,16.0,4.0,0.0,0.0,4.0,16.0,6.0,8.0,7.0,1.0,0.0,0.0,4.0,16.0,7.0,2.0,0.0,0.0,0.0,0.0,4.0,16.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,5.0,4.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,6.0,0.0,0.0,2.0,14.0,4.0,4.0,16.0,8.0,0.0,0.0,3.0,13.0,16.0,16.0,15.0,1.0,0.0,5
522,1022,0.0,0.0,0.0,9.0,13.0,0.0,6.0,8.0,0.0,0.0,3.0,15.0,3.0,0.0,15.0,9.0,0.0,1.0,13.0,12.0,4.0,7.0,15.0,3.0,0.0,7.0,16.0,16.0,16.0,16.0,10.0,0.0,0.0,6.0,12.0,10.0,14.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,4
523,1023,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,9.0,5.0,0.0,0.0,14.0,10.0,0.0,7.0,16.0,4.0,0.0,5.0,16.0,7.0,5.0,16.0,6.0,0.0,0.0,11.0,16.0,16.0,16.0,14.0,0.0,0.0,0.0,3.0,4.0,11.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,4
524,1024,0.0,0.0,11.0,14.0,5.0,0.0,0.0,0.0,0.0,6.0,12.0,4.0,13.0,4.0,0.0,0.0,0.0,10.0,10.0,0.0,4.0,14.0,0.0,0.0,0.0,7.0,13.0,5.0,13.0,16.0,2.0,0.0,0.0,1.0,10.0,12.0,12.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,11.0,8.0,4.0,5.0,16.0,1.0,9
525,1025,0.0,0.0,9.0,13.0,16.0,5.0,0.0,0.0,0.0,3.0,16.0,8.0,4.0,13.0,0.0,0.0,0.0,6.0,10.0,1.0,0.0,9.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,4.0,8.0,0.0,0.0,8.0,4.0,0.0,0.0,4.0,8.0,0.0,0.0,6.0,6.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,13.0,2.0,0.0,7.0,8.0,0.0,0.0,0.0,8.0,12.0,13.0,15.0,2.0,0.0,0
526,1026,0.0,0.0,2.0,11.0,14.0,8.0,1.0,0.0,0.0,3.0,14.0,9.0,8.0,13.0,4.0,0.0,0.0,6.0,11.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,9.0,14.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,10.0,0.0,0.0,0.0,0.0,4.0,12.0,2.0,13.0,5.0,0.0,0.0,0.0,4.0,11.0,1.0,11.0,8.0,0.0,0.0,0.0,1.0,9.0,16.0,14.0,2.0,0.0,8
527,1027,0.0,1.0,11.0,13.0,10.0,1.0,0.0,0.0,0.0,8.0,12.0,3.0,13.0,10.0,0.0,0.0,0.0,8.0,11.0,2.0,11.0,16.0,1.0,0.0,0.0,1.0,15.0,16.0,16.0,16.0,2.0,0.0,0.0,0.0,2.0,8.0,3.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,2.0,12.0,3.0,0.0,9.0,12.0,0.0,0.0,1.0,9.0,15.0,16.0,13.0,3.0,0.0,9
528,1028,0.0,0.0,8.0,16.0,15.0,6.0,0.0,0.0,0.0,5.0,14.0,4.0,4.0,15.0,0.0,0.0,0.0,6.0,13.0,0.0,1.0,15.0,2.0,0.0,0.0,1.0,11.0,11.0,13.0,10.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,12.0,9.0,5.0,13.0,2.0,0.0,0.0,0.0,16.0,2.0,1.0,13.0,8.0,0.0,0.0,0.0,8.0,15.0,16.0,14.0,1.0,0.0,8
529,1029,0.0,0.0,3.0,12.0,12.0,2.0,0.0,0.0,0.0,0.0,11.0,10.0,7.0,14.0,2.0,0.0,0.0,0.0,11.0,1.0,0.0,8.0,4.0,0.0,0.0,2.0,14.0,2.0,0.0,5.0,7.0,0.0,0.0,8.0,9.0,0.0,0.0,6.0,8.0,0.0,0.0,3.0,13.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,15.0,6.0,11.0,12.0,0.0,0.0,0.0,0.0,4.0,15.0,11.0,1.0,0.0,0.0,0
530,1030,0.0,0.0,5.0,12.0,12.0,9.0,3.0,0.0,0.0,0.0,8.0,16.0,16.0,16.0,4.0,0.0,0.0,0.0,9.0,16.0,16.0,14.0,1.0,0.0,0.0,0.0,11.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,4.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,6.0,12.0,12.0,6.0,0.0,0.0,1
531,1031,0.0,1.0,15.0,16.0,4.0,0.0,0.0,0.0,0.0,9.0,16.0,11.0,14.0,0.0,0.0,0.0,0.0,12.0,10.0,5.0,16.0,0.0,0.0,0.0,0.0,4.0,7.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,2.0,0.0,0.0,0.0,0.0,4.0,15.0,14.0,10.0,11.0,12.0,1.0,0.0,0.0,13.0,16.0,16.0,15.0,11.0,1.0,2
532,1032,0.0,0.0,6.0,12.0,13.0,9.0,0.0,0.0,0.0,7.0,14.0,6.0,7.0,16.0,3.0,0.0,0.0,4.0,6.0,5.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,3.0,1.0,0.0,9.0,8.0,0.0,0.0,0.0,5.0,14.0,12.0,13.0,2.0,0.0,3
533,1033,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,7.0,1.0,9.0,3.0,0.0,2.0,15.0,12.0,0.0,13.0,16.0,4.0,0.0,9.0,16.0,10.0,10.0,16.0,11.0,0.0,0.0,4.0,15.0,16.0,16.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,4
534,1034,0.0,1.0,8.0,15.0,16.0,16.0,9.0,0.0,0.0,8.0,16.0,12.0,8.0,8.0,5.0,0.0,0.0,8.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,8.0,13.0,8.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,1.0,0.0,0.0,0.0,0.0,12.0,15.0,5.0,0.0,0.0,0.0,5
535,1035,0.0,0.0,5.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,16.0,14.0,9.0,0.0,0.0,0.0,2.0,16.0,8.0,3.0,8.0,9.0,0.0,0.0,0.0,14.0,2.0,0.0,3.0,16.0,1.0,0.0,0.0,6.0,15.0,16.0,14.0,5.0,0.0,6
536,1036,0.0,0.0,6.0,12.0,10.0,14.0,8.0,0.0,0.0,0.0,15.0,14.0,13.0,16.0,3.0,0.0,0.0,1.0,12.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,8.0,2.0,0.0,0.0,0.0,9.0,16.0,16.0,16.0,9.0,0.0,0.0,0.0,2.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,7
537,1037,0.0,0.0,7.0,15.0,16.0,8.0,0.0,0.0,0.0,0.0,16.0,7.0,6.0,15.0,3.0,0.0,0.0,4.0,16.0,0.0,7.0,13.0,4.0,0.0,0.0,0.0,16.0,2.0,8.0,14.0,8.0,0.0,0.0,0.0,12.0,14.0,14.0,7.0,0.0,0.0,0.0,0.0,9.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,14.0,2.0,0.0,0.0,0.0,0.0,5.0,11.0,10.0,10.0,0.0,0.0,8
538,1038,0.0,1.0,11.0,16.0,11.0,1.0,0.0,0.0,0.0,6.0,11.0,16.0,16.0,7.0,0.0,0.0,0.0,1.0,2.0,9.0,16.0,11.0,0.0,0.0,0.0,2.0,14.0,12.0,16.0,12.0,0.0,0.0,0.0,0.0,3.0,8.0,4.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,4.0,12.0,16.0,14.0,6.0,0.0,0.0,0.0,14.0,8.0,4.0,0.0,0.0,0.0,9
539,1039,0.0,0.0,2.0,14.0,9.0,1.0,0.0,0.0,0.0,1.0,12.0,12.0,11.0,8.0,0.0,0.0,0.0,4.0,14.0,1.0,0.0,13.0,3.0,0.0,0.0,8.0,13.0,0.0,0.0,10.0,6.0,0.0,0.0,5.0,16.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,16.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,13.0,11.0,10.0,15.0,4.0,0.0,0.0,0.0,3.0,15.0,16.0,5.0,0.0,0.0,0
540,1040,0.0,0.0,6.0,10.0,8.0,3.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,10.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,4.0,9.0,12.0,11.0,2.0,0.0,1
541,1041,0.0,0.0,8.0,15.0,15.0,2.0,0.0,0.0,0.0,2.0,16.0,13.0,12.0,10.0,0.0,0.0,0.0,3.0,15.0,1.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,1.0,0.0,0.0,0.0,0.0,8.0,16.0,7.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,13.0,7.0,6.0,1.0,0.0,0.0,7.0,5.0,12.0,16.0,15.0,2.0,2
542,1042,0.0,0.0,7.0,13.0,16.0,5.0,0.0,0.0,0.0,6.0,15.0,7.0,6.0,14.0,0.0,0.0,0.0,9.0,5.0,1.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,4.0,5.0,2.0,5.0,13.0,0.0,0.0,0.0,6.0,12.0,16.0,14.0,5.0,0.0,3
543,1043,0.0,0.0,0.0,6.0,15.0,1.0,0.0,0.0,0.0,0.0,5.0,16.0,10.0,0.0,8.0,6.0,0.0,2.0,16.0,11.0,0.0,9.0,16.0,6.0,0.0,8.0,16.0,14.0,14.0,16.0,13.0,1.0,0.0,6.0,12.0,12.0,12.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,4
544,1044,0.0,1.0,7.0,15.0,16.0,16.0,14.0,0.0,0.0,10.0,16.0,11.0,6.0,3.0,1.0,0.0,0.0,7.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,8.0,16.0,12.0,16.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,2.0,0.0,0.0,0.0,0.0,13.0,15.0,5.0,0.0,0.0,0.0,5
545,1045,0.0,0.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,10.0,10.0,5.0,0.0,0.0,0.0,5.0,16.0,15.0,12.0,14.0,6.0,0.0,0.0,4.0,16.0,3.0,0.0,8.0,12.0,0.0,0.0,0.0,14.0,9.0,4.0,11.0,13.0,0.0,0.0,0.0,3.0,14.0,16.0,12.0,3.0,0.0,6
546,1046,0.0,0.0,3.0,15.0,16.0,16.0,12.0,0.0,0.0,0.0,12.0,12.0,7.0,16.0,6.0,0.0,0.0,4.0,12.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,7.0,0.0,0.0,0.0,0.0,8.0,13.0,16.0,16.0,6.0,0.0,0.0,0.0,12.0,15.0,12.0,6.0,1.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,2.0,0.0,0.0,0.0,7
547,1047,0.0,0.0,14.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,13.0,8.0,8.0,0.0,0.0,0.0,12.0,7.0,12.0,14.0,5.0,0.0,0.0,0.0,4.0,15.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,11.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,14.0,15.0,12.0,1.0,0.0,0.0,8
548,1048,0.0,0.0,12.0,15.0,13.0,2.0,0.0,0.0,0.0,1.0,16.0,5.0,5.0,13.0,0.0,0.0,0.0,1.0,7.0,13.0,0.0,8.0,4.0,0.0,0.0,6.0,11.0,13.0,13.0,15.0,4.0,0.0,0.0,1.0,9.0,12.0,12.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,0.0,0.0,10.0,13.0,12.0,15.0,6.0,0.0,9
549,1049,0.0,0.0,3.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,12.0,4.0,0.0,0.0,0.0,2.0,14.0,0.0,1.0,13.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,7.0,5.0,0.0,0.0,2.0,13.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,15.0,3.0,0.0,3.0,14.0,0.0,0.0,0.0,7.0,12.0,8.0,11.0,12.0,0.0,0.0,0.0,2.0,11.0,16.0,11.0,2.0,0.0,0
